sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
0,0,0,1,34,11,1,1,1,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,34,11,1,1,1,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,34,11,1,1,1,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,34,11,1,1,1,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,34,11,1,1,1,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,0,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,0,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,57,-1000,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,57,-1000,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,57,-1000,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,57,-1000,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,57,-1000,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,57,-1000,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,22,2,1,1,1,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,60,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,60,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,1,33,7,1,1,1,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,1,33,7,1,1,1,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,1,33,7,1,1,1,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,1,33,7,1,1,1,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,1,29,2,1,1,1,0,3,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,1,29,2,1,1,1,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,30,7,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,30,7,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,1,28,4,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,28,4,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,28,4,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,26,6,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,27,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0,1,33,14,1,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,1,0,1,51,-1000,1,0,1,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,1,51,-1000,1,0,1,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,1,51,-1000,1,0,1,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,1,51,-1000,1,0,1,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,32,1,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,0,0,0,32,1,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,0,0,0,32,1,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,0,0,0,32,1,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,0,0,0,32,1,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,0,0,0,32,1,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,1,0,0,36,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,1,27,4,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,1,27,4,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,1,27,4,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,28,3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0,2,43,6,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,2,43,6,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,2,43,6,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,2,43,6,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,38,4,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,38,4,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,38,4,1,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,27,1,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,27,1,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,27,1,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,1,0,1,26,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,1,26,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,38,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,0,0,38,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,57,35,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,57,35,1,1,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,57,35,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,35,15,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0,0,35,15,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0,0,35,15,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,27,0,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,24,6,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,24,6,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,24,6,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,24,6,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,24,6,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,56,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,2,41,4,1,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,2,41,4,1,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,0,0,38,6,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,0,0,38,6,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,0,0,38,6,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,0,0,38,6,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,0,0,38,6,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,26,0,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,37,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,55,15,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,55,15,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,0,0,55,15,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,25,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,1,0,0,25,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,1,0,0,25,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,52,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,52,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,52,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,52,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,2,37,3,1,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,47,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,1,0,0,47,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,1,0,0,47,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,1,0,0,47,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,1,0,0,47,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,1,0,0,47,7,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,35,4,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,35,4,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,0,33,8,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,33,8,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,33,8,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,33,8,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,33,8,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,1,1,30,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,1,40,21,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,1,40,21,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,1,1,2,32,4,1,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,1,2,32,4,1,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,47,1,1,0,1,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,1,47,1,1,0,1,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,60,-1000,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,60,-1000,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,60,-1000,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,60,-1000,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,60,-1000,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,60,-1000,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,60,-1000,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,1,1,1,27,6,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,1,1,27,6,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,1,1,27,6,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,1,1,27,6,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,53,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,53,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,53,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,2,37,3,1,1,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,2,37,3,1,1,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,2,37,3,1,1,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,2,37,3,1,1,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,56,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,56,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,56,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,56,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,56,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,56,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,56,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,56,-1000,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,1,0,49,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,58,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,45,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,45,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,45,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,45,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,1,0,58,-1000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1,1,0,57,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,1,33,4,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,56,14,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,56,14,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,52,3,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,54,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,54,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,54,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,1,50,4,1,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,0,1,35,6,1,0,0,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0,0,1,35,6,1,0,0,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0,0,1,35,6,1,0,0,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0,0,1,35,6,1,0,0,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1,0,1,0,37,5,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,28,3,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,0,28,3,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,62,6,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,62,6,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,62,6,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,62,6,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,65,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,65,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,65,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,1,0,50,3,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,1,0,50,3,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,1,0,50,3,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1,1,1,0,52,6,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,1,0,52,6,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,1,0,52,6,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,0,61,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,1,47,26,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,2,29,5,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,1,2,29,5,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,1,2,29,5,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1,0,1,24,2,1,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,1,24,2,1,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,1,24,2,1,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,0,64,-1000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,64,-1000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,64,-1000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,62,-1000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,0,62,-1000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,0,62,-1000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,0,62,-1000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,0,66,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,66,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,66,-1000,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,1,0,32,4,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,1,0,32,4,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,1,0,32,4,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,1,0,32,4,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,1,0,32,4,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,0,31,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,1,0,31,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,1,1,32,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,1,1,32,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,1,1,32,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,1,1,32,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,1,1,32,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,1,1,32,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,1,1,32,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,1,32,8,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,32,8,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,32,8,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,32,8,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,32,8,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,1,32,8,1,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,42,9,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,1,0,63,-1000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,1,1,0,54,20,1,0,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
